loan_id,age,gender,region,employment_status,employment_length,employer_tenure_years,home_ownership,annual_income,stated_income,verified_income,credit_score,open_accounts,delinq_2yrs,inquiries_6m,util,revol_bal,dti,loan_amount,term,purpose,application_type,grade,sub_grade,interest_rate,ip_risk_score,device_change_30d,has_document_mismatch,income_mismatch_ratio,default,fraud,application_date,issue_date,first_payment_date,days_to_fund
4152,49,Female,Canterbury,Employed,10,0.0,Own,200481.02,218509.85,194559.89,756,8,0,1,19.64,2073.03,19.78,17479.1,60,vacation,individual,B,B5,0.1384714330865505,23.2,0,0,1.12,0,1,2023-09-25,2023-10-05,2023-10-21,10
4153,39,Female,Otago,Employed,6,1.8,Mortgage,98483.31,101516.89,96142.67,631,6,0,3,72.99,15402.8,24.72,5039.32,36,debt_consolidation,individual,E,E3,0.2403656920181043,29.0,1,0,1.06,0,0,2024-02-23,2024-02-24,2024-03-15,1
4154,31,Male,Auckland,Unemployed,0,3.6,Own,69135.56,81389.18,62154.78,741,6,0,0,22.32,10000.42,19.58,13747.52,60,debt_consolidation,individual,B,B4,0.1151775301461754,21.9,0,0,1.31,0,0,2023-08-23,2023-09-03,2023-09-25,11
4155,48,Male,Auckland,Employed,2,7.1,Rent,38075.52,45742.68,38337.11,664,5,0,0,34.36,898.55,13.93,12619.87,36,medical,individual,D,D5,0.1844283848906472,55.3,2,0,1.19,0,0,2025-04-12,2025-04-23,2025-05-11,11
4156,36,Male,Otago,Self-employed,10,11.7,Mortgage,49976.2,50075.37,48109.44,785,11,1,2,32.2,5047.45,14.36,9267.99,36,vacation,individual,A,A1,0.0968495195228918,46.4,4,0,1.04,0,0,2023-11-07,2023-11-15,2023-12-08,8
4157,43,Male,Bay of Plenty,Employed,0,4.4,Rent,93690.59,80340.99,94102.88,815,8,0,0,36.42,5032.34,15.09,13165.96,36,medical,individual,A,A1,0.0990560980431848,33.6,2,0,0.85,0,0,2025-03-23,2025-03-26,2025-04-21,3
4158,33,Male,Otago,Employed,4,1.7,Rent,94977.01,129136.78,85639.47,742,14,0,1,59.93,3040.67,22.84,18556.31,60,medical,individual,B,B3,0.1376757119819694,37.6,1,0,1.51,0,0,2023-12-23,2024-01-06,2024-02-01,14
4159,32,Female,Waikato,Employed,7,3.8,Own,97069.12,75607.87,96939.26,581,0,0,1,19.21,5071.05,30.67,12205.36,36,home_improvement,joint,F,F1,0.2852612050885343,40.9,0,0,0.78,0,0,2023-08-01,2023-08-11,2023-09-09,10
4160,39,Male,Hawke's Bay,Employed,5,9.0,Rent,41984.03,39084.55,45549.88,536,13,0,3,37.83,7469.23,5.59,24328.43,36,car,individual,G,G2,0.3024273797184043,32.6,0,0,0.86,0,0,2024-07-27,2024-08-02,2024-08-24,6
4161,38,Female,Otago,Student,7,8.5,Own,37206.32,32741.86,37307.04,684,10,1,2,22.19,6359.02,10.23,14477.7,36,medical,individual,D,D4,0.2017593488724155,16.2,1,0,0.88,0,0,2023-02-18,2023-02-25,2023-03-18,7
4162,43,Female,Gisborne,Student,6,9.1,Rent,73076.76,87640.34,70246.2,734,9,0,1,19.28,907.05,13.38,20664.46,36,debt_consolidation,individual,C,C4,0.1697896359398334,35.2,0,0,1.25,0,0,2023-05-07,2023-05-17,2023-06-14,10
4163,35,Male,Gisborne,Unemployed,6,8.9,Rent,103161.9,135493.29,103056.33,710,4,1,0,24.4,609.4,2.05,7862.45,36,vacation,individual,C,C3,0.1557895109025612,53.0,0,0,1.31,0,0,2023-08-11,2023-08-12,2023-09-02,1
4164,20,Male,Otago,Employed,9,1.8,Rent,65124.33,66118.21,64915.12,637,2,1,2,35.2,208.9,8.64,25356.43,36,other,joint,E,E4,0.2512766529092045,10.0,2,0,1.02,0,0,2023-10-06,2023-10-20,2023-11-06,14
4165,34,Male,Taranaki,Employed,5,1.2,Mortgage,158107.92,173279.22,175435.23,591,12,0,0,34.51,3197.99,12.63,24790.0,60,education,individual,F,F1,0.2687049365394549,42.8,1,0,0.99,0,0,2024-02-12,2024-02-18,2024-03-17,6
4166,46,Male,Hawke's Bay,Employed,3,0.5,Rent,66305.29,75306.52,65201.83,736,10,0,1,48.39,2109.37,19.39,9541.73,60,other,individual,C,C4,0.1542551134437385,32.7,0,0,1.15,0,0,2024-05-19,2024-05-26,2024-06-15,7
4167,35,Female,Wellington,Employed,3,3.5,Mortgage,64972.37,91663.07,61063.33,792,10,0,0,17.6,4617.62,20.21,21390.56,60,small_business,individual,A,A4,0.0841280725711543,21.4,0,0,1.5,0,0,2023-10-21,2023-10-27,2023-11-23,6
4168,36,Male,Otago,Employed,6,4.1,Mortgage,97195.39,67578.53,97299.67,640,9,1,0,7.06,2386.8,11.44,29407.83,36,other,joint,E,E1,0.2439593443420173,58.0,2,0,0.69,0,0,2025-03-06,2025-03-10,2025-04-06,4
4169,48,Female,Southland,Unemployed,10,7.0,Rent,135087.86,161949.32,136408.57,730,12,0,2,38.47,3192.22,34.16,13685.12,36,debt_consolidation,individual,C,C3,0.1570948372832565,0.0,0,0,1.19,0,0,2023-10-04,2023-10-05,2023-10-24,1
4170,31,Male,Nelson,Employed,2,5.5,Mortgage,28928.7,32553.61,29742.02,836,7,0,0,22.29,4034.27,14.37,3838.66,36,other,individual,A,A4,0.0907975417769112,17.4,0,0,1.09,0,0,2024-03-13,2024-03-24,2024-04-08,11
4171,23,Male,Marlborough,Employed,2,2.4,Rent,33234.23,32431.03,34490.09,669,8,0,2,15.67,600.77,21.26,31993.19,36,other,individual,D,D4,0.1823270460762716,20.3,0,0,0.94,0,0,2023-04-17,2023-04-26,2023-05-21,9
4172,36,Female,Otago,Part-time,13,6.4,Own,53862.28,60069.66,59128.73,670,8,0,1,42.65,8970.52,19.33,15320.38,60,education,individual,D,D4,0.2184984858399252,75.9,3,0,1.02,0,0,2024-10-19,2024-10-23,2024-11-09,4
4173,33,Female,Waikato,Employed,4,3.1,Rent,300000.0,359449.74,291065.04,714,8,1,0,67.52,3642.41,21.5,13637.86,36,small_business,individual,C,C3,0.1769403250877435,80.9,3,0,1.23,0,0,2024-02-24,2024-03-02,2024-03-29,7
4174,28,Male,Gisborne,Part-time,1,9.4,Rent,55562.37,64820.87,53655.05,663,14,0,0,6.83,1248.53,25.9,13610.95,36,medical,individual,D,D2,0.2176509113654055,20.9,3,0,1.21,0,0,2024-09-02,2024-09-09,2024-10-05,7
4175,36,Male,Canterbury,Part-time,5,5.9,Rent,60419.84,89524.08,54818.51,760,4,0,0,65.23,3274.22,17.3,17072.96,36,vacation,individual,B,B5,0.1140605647125083,31.0,0,0,1.63,0,0,2024-03-04,2024-03-06,2024-03-21,2
4176,43,Female,Gisborne,Employed,23,7.0,Mortgage,94197.95,101309.55,97314.27,656,1,0,1,22.49,1371.82,24.84,8892.71,36,vacation,individual,E,E3,0.2460939967566573,34.8,2,0,1.04,0,0,2024-01-10,2024-01-11,2024-01-29,1
4177,38,Male,Gisborne,Employed,9,5.6,Mortgage,116809.52,123278.55,111627.18,678,3,0,3,4.19,6847.23,24.1,70000.0,36,vacation,individual,D,D1,0.1991599919255332,21.2,4,0,1.1,0,0,2023-03-14,2023-03-22,2023-04-15,8
4178,41,Male,Waikato,Unemployed,7,2.7,Own,71970.65,72959.54,75179.69,593,12,0,0,49.25,6410.3,23.0,14368.25,60,debt_consolidation,joint,F,F3,0.2917197188490516,46.1,3,0,0.97,0,0,2024-09-25,2024-10-03,2024-10-20,8
4179,56,Female,Otago,Employed,1,3.8,Own,130711.91,151703.69,127498.78,666,9,0,0,71.81,3916.25,19.79,44877.15,36,medical,individual,D,D3,0.1869458227709792,55.6,0,0,1.19,0,0,2023-01-30,2023-02-06,2023-03-03,7
4180,35,Female,Taranaki,Employed,10,6.6,Rent,31753.55,33137.63,34493.81,620,3,0,1,23.79,3834.02,9.12,18470.84,60,vacation,individual,E,E2,0.2207300820641551,43.7,3,0,0.96,0,0,2023-07-07,2023-07-21,2023-08-08,14
4181,41,Female,Nelson,Unemployed,4,5.6,Mortgage,41047.68,43208.5,38105.57,701,9,0,3,6.72,11587.3,10.82,13928.46,36,debt_consolidation,individual,C,C1,0.1431859319922483,16.2,2,0,1.13,0,0,2023-12-30,2024-01-07,2024-01-30,8
4182,33,Female,Marlborough,Employed,11,7.6,Mortgage,130566.08,137559.98,137244.05,580,8,1,0,40.96,9076.91,3.82,10108.72,60,small_business,joint,F,F1,0.2809383345025996,21.6,1,0,1.0,0,0,2025-05-15,2025-05-18,2025-06-04,3
4183,30,Female,Waikato,Employed,2,5.8,Own,65428.19,66938.16,68385.03,739,11,0,0,11.02,912.9,26.36,15914.51,36,debt_consolidation,individual,C,C4,0.1463326786319148,30.2,1,0,0.98,0,0,2025-03-10,2025-03-21,2025-04-16,11
4184,32,Female,Taranaki,Self-employed,0,6.0,Rent,30475.31,28289.18,31277.69,628,12,0,1,72.18,2390.12,18.43,15867.28,36,medical,joint,E,E5,0.2577930167672901,54.0,0,0,0.9,0,0,2024-03-26,2024-03-28,2024-04-17,2
4185,33,Female,Southland,Unemployed,3,7.6,Rent,29396.17,33324.12,27754.01,787,19,0,3,18.56,7754.48,26.83,1909.55,36,education,individual,A,A5,0.0827091380937732,28.2,0,0,1.2,0,0,2023-07-14,2023-07-21,2023-08-10,7
4186,42,Female,Tasman,Employed,2,0.0,Own,39957.76,39677.68,41018.94,762,4,0,1,62.08,10898.64,7.79,7383.05,36,other,individual,B,B5,0.1350561596359989,34.2,5,0,0.97,0,0,2023-06-05,2023-06-13,2023-07-04,8
4187,61,Female,Hawke's Bay,Employed,6,3.4,Rent,65082.95,76325.11,65495.82,712,2,0,1,37.72,31757.1,18.16,14545.68,36,small_business,individual,C,C1,0.1538736232024817,6.0,0,0,1.17,0,0,2023-06-21,2023-06-22,2023-07-15,1
4188,31,Male,Taranaki,Employed,16,6.7,Mortgage,86040.23,92248.34,78166.45,588,11,0,2,33.47,8296.43,12.96,15093.4,36,car,individual,F,F2,0.263164132233633,57.6,2,0,1.18,0,0,2025-04-26,2025-05-08,2025-06-03,12
4189,34,Male,Bay of Plenty,Employed,6,1.8,Own,53354.12,51896.75,57511.13,642,13,0,0,15.84,818.54,11.02,3426.98,36,debt_consolidation,individual,E,E4,0.2454878990902979,23.7,0,0,0.9,0,0,2023-02-10,2023-02-20,2023-03-13,10
4190,37,Female,Northland,Unemployed,11,5.2,Own,81890.81,111614.4,80475.69,626,4,1,0,43.13,3286.92,11.13,13878.08,36,education,individual,E,E1,0.2364582906826334,4.0,5,0,1.39,0,0,2023-03-04,2023-03-13,2023-04-10,9
4191,42,Female,Hawke's Bay,Unemployed,3,5.9,Rent,50006.22,51483.28,53709.72,634,4,1,5,38.45,9099.88,40.39,31720.76,60,medical,joint,E,E4,0.2599306657025281,68.9,1,0,0.96,0,0,2023-01-23,2023-02-05,2023-02-20,13
4192,41,Male,Southland,Self-employed,7,0.4,Rent,135468.53,159116.54,135010.23,775,10,0,0,14.14,859.41,24.8,17561.58,36,small_business,individual,B,B4,0.1336718336398898,52.7,2,0,1.18,0,0,2023-12-26,2024-01-06,2024-02-05,11
4193,51,Female,Nelson,Employed,9,9.1,Rent,300000.0,273001.03,314734.89,671,16,0,1,12.46,5894.45,13.03,19221.29,36,car,individual,D,D4,0.2004893786214629,32.2,1,0,0.87,0,0,2023-03-16,2023-03-20,2023-04-18,4
4194,18,Male,Northland,Employed,6,7.1,Own,51357.94,33120.33,49150.77,641,5,0,1,68.63,2427.19,8.99,36341.72,36,vacation,individual,E,E3,0.2589832665545772,28.9,0,0,0.67,0,0,2024-07-13,2024-07-27,2024-08-18,14
4195,18,Female,Otago,Employed,4,6.1,Other,86690.73,81194.55,87620.21,635,9,0,1,30.82,6910.14,13.59,43014.12,36,education,individual,E,E2,0.2365320631893553,31.4,0,0,0.93,0,0,2024-11-02,2024-11-14,2024-12-03,12
4196,33,Female,Otago,Employed,5,2.3,Mortgage,82552.44,51389.74,83146.58,648,1,1,1,28.69,9151.57,31.24,11218.89,36,vacation,individual,E,E2,0.2591494622162959,33.5,1,0,0.62,0,0,2025-04-04,2025-04-18,2025-05-11,14
4197,49,Female,Bay of Plenty,Employed,6,9.3,Mortgage,70640.56,70826.16,69497.59,712,8,0,5,26.36,1673.02,12.44,48660.29,36,education,individual,C,C5,0.1625018181956941,58.5,1,0,1.02,0,0,2023-04-28,2023-05-02,2023-05-26,4
4198,22,Male,Tasman,Employed,1,0.0,Rent,96191.2,129254.94,92010.62,582,9,0,2,9.54,20329.9,8.53,5570.75,36,home_improvement,individual,F,F3,0.2843969158562461,7.8,0,0,1.4,0,0,2024-09-03,2024-09-06,2024-10-03,3
4199,18,Female,Auckland,Employed,8,5.3,Mortgage,86632.93,75279.08,73348.63,686,15,0,1,30.7,763.23,8.8,11411.63,36,car,individual,D,D4,0.217593217613851,49.0,1,0,1.03,0,0,2024-01-15,2024-01-21,2024-02-19,6
4200,44,Male,Nelson,Unemployed,15,1.9,Rent,48996.81,30808.76,46924.83,705,6,1,1,11.19,7378.71,26.27,53631.92,60,small_business,individual,C,C5,0.1426610810061068,13.7,1,0,0.66,0,0,2024-11-09,2024-11-10,2024-12-06,1
4201,40,Male,Gisborne,Unemployed,3,10.4,Mortgage,143210.38,193341.37,148226.39,576,12,0,3,35.04,13524.58,10.2,21963.54,36,medical,individual,G,G1,0.3256384146356414,53.3,0,0,1.3,0,0,2023-10-17,2023-10-23,2023-11-11,6
4202,27,Male,Northland,Employed,6,3.5,Mortgage,73360.6,70054.17,68242.86,595,6,0,2,33.05,5445.79,28.35,8121.1,36,other,individual,F,F4,0.2651684001247383,2.9,0,0,1.03,0,0,2024-03-15,2024-03-17,2024-04-05,2
4203,28,Female,Waikato,Employed,7,6.5,Mortgage,51599.24,54016.78,48533.9,677,9,1,3,32.58,2169.94,19.21,8782.76,36,small_business,individual,D,D1,0.1944746121230825,11.0,2,0,1.11,0,0,2024-10-29,2024-11-07,2024-12-06,9
4204,28,Male,Bay of Plenty,Student,5,2.9,Own,281549.64,340015.11,261350.38,766,17,0,0,23.99,3666.49,24.94,18970.18,60,vacation,individual,B,B2,0.1290655673434033,25.7,2,0,1.3,0,0,2023-01-07,2023-01-09,2023-02-04,2
4205,39,Male,Tasman,Part-time,4,2.8,Rent,60622.08,69996.35,61255.24,752,16,0,0,33.96,1371.29,29.0,11590.65,36,medical,individual,B,B3,0.1110637048181771,40.8,1,0,1.14,0,0,2023-07-15,2023-07-22,2023-08-17,7
4206,32,Female,Tasman,Employed,11,8.2,Mortgage,75743.57,90900.05,72360.08,643,17,2,1,12.73,2285.66,13.0,39389.89,60,debt_consolidation,individual,E,E3,0.251229042811082,45.6,1,0,1.26,0,0,2024-02-25,2024-03-08,2024-04-05,12
4207,43,Female,Hawke's Bay,Unemployed,3,6.0,Rent,72215.27,88830.98,76621.64,765,11,0,0,29.42,3779.83,24.12,4006.34,36,vacation,joint,B,B5,0.1196909418943303,29.2,1,0,1.16,0,0,2024-07-21,2024-07-22,2024-08-07,1
4208,18,Female,Nelson,Student,0,1.3,Mortgage,60126.49,42135.27,62335.0,661,8,0,0,23.36,5076.03,17.74,55606.37,60,vacation,individual,D,D4,0.2183898400998339,27.1,0,0,0.68,0,0,2025-04-12,2025-04-24,2025-05-20,12
4209,29,Female,Wellington,Employed,9,10.2,Mortgage,85079.5,65267.08,85930.82,660,10,0,1,12.04,3804.73,20.45,19685.06,36,debt_consolidation,individual,D,D4,0.182930309846747,57.7,4,0,0.76,0,0,2023-07-12,2023-07-19,2023-08-13,7
4210,27,Male,Waikato,Employed,6,8.0,Rent,39149.49,50277.1,39744.46,686,11,1,2,35.11,6457.59,37.11,5377.59,60,small_business,individual,D,D1,0.2005877605308359,10.4,1,0,1.27,0,0,2024-07-12,2024-07-17,2024-08-03,5
4211,35,Female,Taranaki,Employed,9,6.6,Rent,92973.39,83085.87,89426.7,730,11,0,2,43.66,4768.66,17.62,23628.95,60,small_business,individual,C,C2,0.1477576307056819,72.7,2,0,0.93,0,0,2023-05-28,2023-06-05,2023-06-29,8
4212,33,Female,Otago,Employed,1,0.0,Rent,22632.23,20719.15,21769.16,643,6,0,1,12.83,3069.93,25.77,5217.62,36,car,individual,E,E2,0.2438054647680477,56.9,0,0,0.95,0,0,2025-02-25,2025-03-01,2025-03-24,4
4213,46,Male,Gisborne,Employed,0,9.2,Rent,29830.92,23788.12,30891.45,656,6,0,2,18.52,9833.52,32.4,5918.29,36,vacation,individual,E,E5,0.2360634830460287,17.9,0,0,0.77,0,0,2024-10-30,2024-11-11,2024-12-02,12
4214,19,Male,Hawke's Bay,Part-time,14,6.1,Mortgage,194381.36,188357.56,203258.68,605,7,0,2,31.09,3803.77,13.31,12340.67,36,other,individual,F,F3,0.2617348572017332,34.3,0,0,0.93,0,0,2023-07-21,2023-07-31,2023-08-15,10
4215,38,Male,Bay of Plenty,Unemployed,1,7.7,Rent,30590.19,29982.57,31664.31,701,13,0,0,43.4,1436.28,10.91,41744.42,36,small_business,individual,C,C1,0.1432498432232832,42.3,1,0,0.95,0,0,2024-03-19,2024-03-26,2024-04-12,7
4216,44,Male,Tasman,Employed,8,8.3,Mortgage,20053.67,17296.45,19581.82,736,14,0,2,36.07,4805.35,16.76,7992.63,60,vacation,individual,C,C5,0.1513016574242083,0.0,1,0,0.88,0,0,2024-02-23,2024-02-29,2024-03-26,6
4217,57,Female,West Coast,Self-employed,9,0.0,Rent,31048.1,26061.26,30440.61,740,22,0,0,25.82,862.16,10.46,32106.55,36,education,individual,B,B1,0.1206850356932559,68.3,2,0,0.86,0,0,2024-03-02,2024-03-07,2024-03-23,5
4218,33,Female,Northland,Self-employed,6,1.8,Mortgage,184642.52,205642.4,176040.42,598,11,0,0,51.03,1339.72,14.36,59430.06,60,medical,individual,F,F2,0.2609608665629931,67.2,2,0,1.17,0,0,2024-04-23,2024-04-27,2024-05-12,4
4219,41,Female,Northland,Employed,1,12.9,Mortgage,22181.76,19707.74,23033.82,657,6,1,0,24.79,11183.66,14.47,19616.58,36,vacation,individual,E,E5,0.259411556656768,35.3,1,1,0.86,0,0,2024-04-19,2024-04-26,2024-05-19,7
4220,20,Female,Manawatu-Whanganui,Employed,6,1.6,Rent,36631.14,34020.72,33038.62,755,7,1,0,6.25,31725.97,16.46,27846.61,60,education,individual,B,B2,0.1106006502689313,73.9,0,0,1.03,0,0,2023-05-06,2023-05-18,2023-06-09,12
4221,18,Male,Otago,Part-time,11,8.2,Mortgage,27098.32,16604.34,24111.76,694,8,0,1,5.57,8934.67,10.27,6679.89,36,education,individual,D,D5,0.2041076106408094,37.0,1,0,0.69,0,0,2024-01-30,2024-02-04,2024-03-04,5
4222,46,Female,Waikato,Employed,3,6.4,Own,55141.89,79274.19,49614.3,682,15,1,0,49.59,8366.93,20.03,18612.8,36,medical,individual,D,D2,0.1935836487194664,29.2,0,0,1.6,0,0,2025-03-27,2025-04-01,2025-04-20,5
4223,38,Male,Tasman,Employed,3,4.9,Rent,50037.6,61964.8,44676.85,681,12,1,2,8.86,5332.14,14.39,36100.05,60,vacation,individual,D,D5,0.2003629101805031,25.3,1,0,1.39,0,0,2025-05-30,2025-05-31,2025-06-25,1
4224,50,Other/Prefer not to say,Southland,Employed,3,2.5,Mortgage,48712.39,46327.37,52017.87,712,4,0,2,23.82,1346.14,15.61,21857.25,36,medical,individual,C,C3,0.1674001765724659,27.2,1,0,0.89,0,0,2025-03-16,2025-03-18,2025-04-13,2
4225,24,Male,Taranaki,Employed,0,3.6,Rent,197960.51,172262.03,205748.33,697,9,1,3,17.85,13134.42,23.11,10881.44,36,home_improvement,individual,D,D1,0.1808908366394671,13.5,0,0,0.84,0,0,2024-07-29,2024-08-03,2024-08-19,5
4226,43,Female,Taranaki,Employed,11,5.5,Rent,31656.46,33308.22,29759.29,645,3,0,3,5.48,4381.05,20.41,19931.83,36,car,individual,E,E2,0.2552657596044168,24.3,2,0,1.12,0,0,2023-11-21,2023-12-04,2023-12-19,13
4227,57,Male,Otago,Employed,10,3.4,Mortgage,61134.39,63988.96,60810.58,733,11,0,2,22.45,1976.89,27.21,12210.4,36,small_business,individual,C,C2,0.1465731199951086,25.2,0,0,1.05,0,0,2024-01-27,2024-01-30,2024-02-20,3
4228,42,Male,Marlborough,Self-employed,31,5.8,Rent,79642.51,63300.4,85479.47,608,6,1,0,31.09,17917.27,28.01,39234.63,36,other,individual,F,F4,0.2994732159325884,45.2,0,0,0.74,0,0,2024-11-18,2024-12-02,2024-12-29,14
4229,41,Male,West Coast,Employed,4,1.8,Own,36098.88,19489.52,37001.71,759,7,0,1,23.54,29107.25,14.98,7569.47,36,debt_consolidation,individual,B,B4,0.1115915828870124,43.9,7,0,0.53,0,0,2024-09-19,2024-10-02,2024-10-27,13
4230,38,Female,Manawatu-Whanganui,Employed,7,3.0,Rent,87037.69,82231.89,96239.21,626,1,0,1,22.98,663.52,19.22,14707.87,60,medical,individual,E,E4,0.2338405690590674,47.6,0,0,0.85,0,0,2024-03-15,2024-03-17,2024-04-11,2
4231,22,Female,Marlborough,Employed,1,3.7,Rent,51136.63,37704.32,50844.47,713,12,0,1,24.53,9720.28,20.74,51490.68,36,home_improvement,individual,C,C1,0.1540835248129833,42.1,0,0,0.74,0,0,2023-07-23,2023-08-06,2023-09-04,14
4232,52,Male,Marlborough,Employed,6,5.8,Mortgage,81367.24,88224.54,78701.82,670,14,1,2,49.18,4995.9,13.26,11263.58,36,car,individual,D,D5,0.1997435334002081,36.6,3,0,1.12,0,0,2024-04-30,2024-05-14,2024-06-13,14
4233,32,Female,Manawatu-Whanganui,Student,5,6.0,Mortgage,60921.6,66137.48,57628.45,651,6,1,0,6.25,6873.67,10.41,31521.81,36,other,individual,E,E1,0.2486562543806917,37.3,1,0,1.15,0,0,2025-04-12,2025-04-16,2025-05-02,4
4234,43,Female,Gisborne,Employed,12,3.1,Mortgage,18992.96,16245.77,19015.41,761,8,0,1,33.14,18538.14,24.12,17530.27,36,debt_consolidation,individual,B,B4,0.1275987012169517,59.4,0,0,0.85,0,0,2023-01-31,2023-02-04,2023-02-19,4
4235,22,Female,West Coast,Self-employed,9,8.7,Rent,142315.51,134215.36,148976.33,725,7,0,0,13.25,6735.27,27.25,32993.19,60,other,joint,C,C4,0.1423763264372924,48.3,0,0,0.9,0,0,2024-01-23,2024-01-27,2024-02-12,4
4236,26,Female,Nelson,Employed,14,4.6,Own,225126.45,315764.24,226242.23,676,8,0,2,62.3,4169.0,11.53,14373.7,36,education,individual,D,D2,0.2014643094589312,18.6,1,0,1.4,0,0,2024-09-16,2024-09-20,2024-10-11,4
4237,52,Male,Southland,Employed,10,4.7,Own,58459.53,70445.24,57412.53,785,6,0,1,4.62,1857.56,19.96,10076.02,36,other,individual,A,A1,0.0927891526797815,59.9,0,0,1.23,0,0,2025-05-26,2025-05-29,2025-06-19,3
4238,35,Male,Waikato,Unemployed,10,9.2,Mortgage,37925.21,36391.11,40307.9,739,5,0,1,4.86,4476.64,12.91,10025.34,60,home_improvement,individual,C,C5,0.1773532979927996,46.2,1,0,0.9,0,0,2024-03-09,2024-03-22,2024-04-15,13
4239,53,Female,Manawatu-Whanganui,Employed,0,6.5,Mortgage,160452.01,242024.51,164695.1,632,14,0,2,18.22,6924.76,13.45,25840.66,60,medical,individual,E,E3,0.2301699322887168,34.5,4,0,1.47,0,0,2025-04-16,2025-04-28,2025-05-18,12
4240,37,Female,Bay of Plenty,Unemployed,9,5.0,Mortgage,202070.57,163800.93,200924.46,544,0,0,2,12.11,703.96,14.99,11269.81,36,car,individual,G,G5,0.320164822497196,33.0,1,0,0.82,0,0,2024-01-11,2024-01-18,2024-02-06,7
4241,20,Other/Prefer not to say,Manawatu-Whanganui,Employed,5,5.9,Rent,58739.36,52128.89,56487.91,686,11,1,1,11.17,2451.74,24.02,51952.84,36,education,individual,D,D2,0.2064243990921448,17.0,0,0,0.92,1,0,2023-12-10,2023-12-19,2024-01-05,9
4242,47,Female,Gisborne,Self-employed,2,0.0,Rent,57007.28,58597.62,56282.03,763,10,0,0,6.59,4587.5,21.57,24166.74,60,car,individual,B,B5,0.1278897482252449,48.0,0,0,1.04,0,0,2024-03-18,2024-03-30,2024-04-27,12
4243,32,Male,West Coast,Unemployed,0,3.2,Rent,61957.0,46083.53,63421.5,717,16,0,2,67.39,2927.45,25.28,11891.77,36,medical,individual,C,C4,0.1412922398501954,44.8,3,0,0.73,0,0,2024-08-01,2024-08-06,2024-09-01,5
4244,45,Female,Northland,Self-employed,6,0.0,Other,23799.34,33510.94,22870.75,774,8,0,3,6.56,19378.17,18.69,47107.22,60,medical,individual,B,B1,0.1187730866129831,57.7,0,0,1.47,0,0,2023-03-16,2023-03-20,2023-04-06,4
4245,38,Male,Canterbury,Self-employed,2,2.2,Rent,54582.41,59310.91,51215.62,644,8,1,1,38.03,1197.27,7.0,13705.93,60,medical,individual,E,E2,0.2368875680749894,47.3,2,0,1.16,0,0,2024-07-10,2024-07-21,2024-08-15,11
4246,23,Other/Prefer not to say,Auckland,Unemployed,3,9.2,Mortgage,181880.96,162239.68,177514.44,673,6,0,1,7.74,733.81,28.03,3994.26,36,debt_consolidation,joint,D,D3,0.2061248899940652,0.3,0,0,0.91,0,0,2025-02-10,2025-02-12,2025-03-11,2
4247,40,Male,Northland,Part-time,6,2.9,Rent,58743.12,66941.16,58598.58,674,10,0,1,8.73,27548.58,25.25,11716.44,60,education,individual,D,D4,0.2005553798044418,54.6,0,0,1.14,0,0,2024-10-27,2024-10-29,2024-11-24,2
4248,60,Female,Northland,Employed,12,11.4,Mortgage,34826.08,37584.69,37199.98,694,6,0,1,63.87,3995.63,0.39,5955.23,60,small_business,individual,D,D4,0.1934973373679992,53.2,0,0,1.01,0,0,2023-06-04,2023-06-09,2023-07-02,5
4249,43,Female,Wellington,Employed,9,1.8,Rent,87566.51,86609.39,82487.49,726,4,0,3,9.85,1967.31,15.81,19175.17,60,other,individual,C,C1,0.1484929243234255,45.6,0,0,1.05,0,0,2024-03-05,2024-03-12,2024-03-30,7
4250,37,Male,Wellington,Employed,3,6.3,Mortgage,43556.89,35206.9,44050.71,778,6,0,2,55.77,11946.16,17.13,8757.57,36,other,individual,B,B4,0.1337611798853749,14.1,1,0,0.8,0,0,2023-12-29,2024-01-08,2024-01-31,10
4251,49,Male,Otago,Employed,2,7.2,Rent,62459.35,47641.34,61592.5,791,5,0,1,3.51,3238.68,22.75,27428.63,60,medical,individual,A,A3,0.0962249862249762,56.5,1,0,0.77,0,0,2024-03-23,2024-04-02,2024-05-02,10
4252,40,Female,Tasman,Employed,1,5.5,Own,30358.54,45154.08,30012.54,780,5,1,2,7.11,4059.43,25.0,12196.07,36,small_business,individual,A,A4,0.091820280796441,40.5,0,0,1.5,0,0,2023-08-22,2023-08-31,2023-09-30,9
4253,40,Female,Wellington,Student,2,4.3,Own,34897.42,27200.9,37583.42,720,9,0,1,51.16,4518.7,21.99,70000.0,36,small_business,joint,C,C5,0.1603331415028558,27.3,0,0,0.72,0,0,2024-07-16,2024-07-29,2024-08-16,13
4254,27,Male,Southland,Employed,1,1.5,Mortgage,101188.27,140610.52,101599.16,659,8,0,1,9.17,11800.28,17.47,19331.67,60,education,individual,E,E3,0.2391465380239665,32.4,0,0,1.38,0,0,2025-03-28,2025-04-04,2025-04-20,7
4255,40,Female,Tasman,Unemployed,18,9.0,Rent,69679.58,61391.07,66496.77,694,11,0,3,10.38,4984.67,7.76,21322.18,60,medical,individual,D,D1,0.2152245786666634,50.7,2,0,0.92,0,0,2023-09-19,2023-09-24,2023-10-23,5
4256,48,Female,Otago,Employed,4,11.2,Rent,40802.89,49290.16,42616.06,719,10,0,0,42.22,11830.44,34.96,22907.68,36,car,individual,C,C4,0.1711699651860811,0.0,2,0,1.16,0,0,2025-04-06,2025-04-16,2025-05-04,10
